claim_id,claim_text,checkability_score,verifiability_score,harm_score,overall_score,checkability_decision,verifiability_decision,harm_decision,overall_decision
94154740-23e3-4d6e-abc8-7712c053dbcf,"Trump claims he knows more about wind than his opponent, sparking ridicule and criticism.",0.6626944,0.8634763,0.2828722,0.8831234,True,True,False,True
ed4e0b82-5054-4e6a-ab18-f09e82ee42ae,More than 500 migrant children were forcibly separated from their parents under the Trump administration.,0.70707124,0.9901932,0.46616617,0.99892956,True,True,False,True
a506860e-fb86-4510-908c-94d6b6093ba6,"Trump's comments about people with ""low IQ"" during a debate are being criticized as derogatory and divisive.",0.6980092,0.95954233,0.32954216,0.94943947,True,True,False,True
2144dcf1-918f-43c4-a3c6-48eda5a329bb,Joe Biden plans to provide a citizenship path to approximately 11 million undocumented immigrants.,0.7065333,0.9841613,0.38698775,0.99179476,True,True,False,True
800303f3-133b-466c-b8a8-1d7305a00b57,"The accuracy of Joe Biden's 1993 speech using the term ""super predator"" to describe young black men is disputed.",0.7081424,0.9834049,0.3549921,0.9831161,True,True,False,True
d13ff32d-9bab-4fb6-8a79-d2b89d40660b,"Joe Biden is a racist, according to these tweets, citing various reasons and incidents.",0.6338886,0.851714,0.2562796,0.86333495,True,True,False,True
d099484d-bc20-4126-86a1-7f4f845be826,Biden's plan to give 11 million undocumented immigrants a path to citizenship is criticized by opponents.,0.7123677,0.9784762,0.35589677,0.9880838,True,True,False,True
04940525-2ecf-4bd2-9ebc-8274f67a87e4,The core claim is that Biden's climate policies are better than Trump's and will mitigate climate change.,0.4891271,0.62663525,0.25146085,0.79513806,False,True,False,True
f3b85f5d-86b2-40b8-b4d6-4b3d43f871ae,"The Trump administration's treatment of children in cages, separated from their parents, is being criticized for being inhumane.",0.7036326,0.96937156,0.36467883,0.96915454,True,True,False,True
0a22e866-2b82-4e79-acb5-a5f77aff8618,The Trump administration's policy of separating migrant children from their parents has caused lasting harm and trauma.,0.65942144,0.857774,0.31724253,0.86434746,True,True,False,True
9bdd32bd-2d82-4330-a631-5b2b8e71ca5b,Trump's comments on immigration imply that only unintelligent immigrants follow the law and enter the country legally.,0.58773273,0.77086455,0.25301138,0.8142553,True,True,False,True
39e0191f-a6f0-4e3b-996e-4635bfdbaaac,The main claim is that raising the minimum wage to $15 would harm small businesses and their employees.,0.6219427,0.79624707,0.2667705,0.8696068,True,True,False,True
3c2b62f5-c2d4-4197-a014-5f649e67906d,"The claim is that first responders are underpaid, specifically making less than $15 an hour.",0.7111659,0.95941734,0.34454238,0.98116595,True,True,False,True
1f4d5863-df0a-4e31-af2d-53d9f36b46ce,"Trump claimed that children are brought to the US by smugglers referred to as ""coyotes.""",0.7097241,0.97524285,0.34398872,0.9811275,True,True,False,True
3bda32ce-cda8-4d79-82df-e4b299524372,The tweets claim that Trump lied repeatedly during the presidential debate and that Biden should have called him out.,0.52471966,0.70146006,0.24110514,0.7587717,True,True,False,True
e4ca4a75-ffba-49d2-9438-4e1e7fd0e816,Donald Trump compared himself to Abraham Lincoln during a presidential debate.,0.57215047,0.82382905,0.20460688,0.32828072,True,True,False,False
2fc249c3-6a1c-4934-9083-fa0b3febabaf,President Trump's administration is accused of poorly caring for children separated from their parents at the border.,0.71000004,0.9864608,0.39681458,0.9873427,True,True,False,True
3a7d1442-28f6-43db-abc3-6867cb518a8f,Joe Biden is criticized for praising Abraham Lincoln while also labeling him a racist.,0.6963196,0.95400405,0.31128606,0.94239074,True,True,False,True
b3c61c9d-278e-4f27-997d-2614bf1fece9,"Donald Trump claims that countries like India, China, and Russia are environmentally filthy.",0.68931913,0.94796,0.2938987,0.91555303,True,True,False,True
4ce01735-a540-440f-986d-85a3b022af3c,Donald Trump claims he is the least racist person in the room during a debate.,0.5963082,0.80982053,0.26314127,0.6789456,True,True,False,True
6434b918-719b-4a4f-be82-9d052f6290a9,The debate over who built and used cages for migrant children during the Obama and Trump administrations.,0.6788954,0.87840885,0.2701029,0.91260207,True,True,False,True
9d633e41-a041-4255-9a03-6f6e71dd9001,Donald Trump claims Democrats want to tear down buildings and rebuild them with smaller windows.,0.68789405,0.90984315,0.30606464,0.9143578,True,True,False,True
75809ba3-0e39-4747-9178-29b5d2678f0b,Trump's comments on the separation of children from their parents at the border are being criticized and scrutinized.,0.69376487,0.9350569,0.31846666,0.94192576,True,True,False,True
c9a00b05-a5db-4309-b685-cc87db04b960,"Trump claims that wind energy kills birds, a claim widely disputed and mocked by others.",0.7148122,0.9721887,0.35519984,0.9878934,True,True,False,True
67121dca-39c7-45de-aff9-93e6043bea03,The topic is a claim by Joe Biden that hundreds of children were separated from their parents at the border.,0.71022576,0.98070705,0.3745816,0.9833425,True,True,False,True
b2f16681-7d3a-4b20-b206-29bbef3c7208,The tweets compare and contrast the inaugural speeches and debate performances of Trump and Biden.,0.09185091,0.28331208,0.10790278,0.0642768,False,False,False,False
eef577e5-8445-4bb7-b62d-325b5d4f590b,Biden's voting record on the 1994 Crime Bill is criticized for disproportionately affecting black Americans.,0.7123432,0.98174125,0.36482716,0.9905992,True,True,False,True
bea67b4e-47f8-4423-8528-fd0c930901db,"The tweets discuss Trump's environmental policies and claims, which are disputed by critics as ineffective or misleading.",0.6430137,0.80174154,0.2737039,0.92704695,True,True,False,True
44d6da13-adbf-4639-8256-c6f8a5b26311,"Trump claimed the USA has the best carbon emission numbers, which was met with ridicule.",0.709499,0.9716251,0.35806888,0.98649824,True,True,False,True
08662dc8-1563-40ac-9fc1-68d230d95252,The core claim is that Trump opposes raising the federal minimum wage to a living wage.,0.70860225,0.9448843,0.33506703,0.97991884,True,True,False,True
17788b20-feec-47e6-97dc-0cf8735675e0,"Donald Trump falsely claims he has done more for the black community than others, including Abraham Lincoln.",0.69600374,0.9495167,0.32915932,0.938625,True,True,False,True
915fb169-780e-455e-abaf-45e8118a5dfa,The tweets criticize Trump for avoiding questions and engaging in personal attacks during a debate or discussion.,0.4952871,0.6049442,0.23658183,0.7331492,False,True,False,True
b38d12a1-f3d0-4df9-a244-49a3f98f50c8,The main claim is whether or not Joe Biden plans to ban fracking.,0.13343927,0.3099246,0.16988966,0.20648728,False,False,False,False
f946e460-333a-4a89-b74f-3c696e3cef76,The tweets are discussing Joe Biden's presidential candidacy and his perceived leadership qualities.,0.063734606,0.22784334,0.097976856,0.042263035,False,False,False,False
62db6639-2947-4a90-9a12-ad29128aa917,The tweets discuss Joe Biden's stance on the oil industry and his proposed transition to renewable energy.,0.40536046,0.57103634,0.2300599,0.5785487,False,True,False,True
cfa7908a-c53b-431d-a225-273c3b6860ae,The tweets debate whether Donald Trump has done more for Black Americans than other presidents.,0.52186984,0.6490636,0.21162935,0.6616878,True,True,False,True
b9f48ee0-4226-45d3-be61-4fa188b498e3,"Donald Trump allegedly called India ""filth"" during a presidential debate, sparking controversy and reactions.",0.69623536,0.98221534,0.35043934,0.95747924,True,True,False,True
4ca8b0db-0e1e-4aec-8b31-86c027e70d0b,"The core claim is that Joe Biden won the election or a debate, and is the preferred choice for the presidency.",0.14074542,0.37311655,0.17356406,0.16704403,False,False,False,False
837c94d2-2cb9-4dba-b914-2e5533033067,"Sudan and Israel agree to normalize relations, announced by US President Donald Trump.",0.703042,0.991888,0.37817752,0.98290205,True,True,False,True
5a251666-1e8e-4e1d-ae19-54a2e3ec848d,Voters must cast their ballots to eliminate corruption and protect freedom.,0.018077856,0.01903353,0.06809635,0.0012586411,False,False,False,False
72622811-ba65-40e8-a6e1-2e43f3166367,"The Trump administration has no plan to control the COVID-19 pandemic, leading to widespread suffering and death.",0.6710852,0.88653636,0.32144848,0.8982585,True,True,False,True
ee15674a-41fd-46c9-8466-15066cc1b8df,"The tweets criticize Trump's performance in a recent 60 Minutes interview, accusing him of lying and being disrespectful.",0.59137696,0.7791892,0.25140327,0.81665885,True,True,False,True
3ea72649-4bcd-4380-88bd-0342c20972f4,"The tweets claim that Donald Trump is a dishonest, manipulative, and corrupt individual.",0.45336074,0.6054422,0.21171981,0.68656695,False,True,False,True
61244209-acca-4e2f-97b6-7e690f12a420,The tweets discuss Joe Biden's perceived leniency in media coverage compared to Donald Trump.,0.23717666,0.37642375,0.19421007,0.2513935,False,False,False,False
d48d17b1-f213-467f-9933-10197760367e,Amy Coney Barrett is confirmed as an Associate Justice to the United States Supreme Court.,0.5842272,0.8781272,0.23875746,0.56759375,True,True,False,True
b22f4892-7d2e-4968-b1b2-22a7d3f05d1c,The confirmation of Amy Coney Barrett as a Supreme Court Justice sparks differing opinions and reactions.,0.1385343,0.4971884,0.12048281,0.01997868,False,False,False,False
d80eb113-924a-493a-9e6d-60892ff2a6f5,Biden is blackmailing voters by offering peace in exchange for not implementing policies they don't believe in.,0.06743162,0.18195862,0.18720333,0.13883117,False,False,False,False
fb1935f9-7d90-4e38-994a-28943ed6325f,"The Trump campaign website was hacked, with hackers demanding cryptocurrency in exchange for allegedly exposing Trump's activities.",0.707705,0.9857627,0.38121924,0.9858568,True,True,False,True
ed565db8-f0ab-49a6-8847-36c16eb979bf,Tony Bobulinski's interview with Tucker Carlson allegedly exposes Joe Biden's compromise with China.,0.3364344,0.53207314,0.22606918,0.42610303,False,True,False,False
8fd55f11-f2ab-4a64-939c-ba72fac5f3d3,"Biden is accused of corruption, treason, and lying to Americans, making him unfit to be president.",0.70247835,0.94982153,0.33305964,0.9741736,True,True,False,True
b530cdc0-b617-4eb3-bb1a-3dc62af826d2,"The tweets claim that Donald Trump made a statement about a ""Racehorse Theory"" that needs to be heard directly from him.",0.22076893,0.45203778,0.1805502,0.3501723,False,False,False,False
96a1fe92-c721-4193-a229-f24d795929f8,"The tweets discuss the alleged ""Derangement Syndrome"" experienced by people who oppose a specific individual or ideology.",0.2405813,0.367975,0.18985675,0.44421867,False,False,False,False
9a9d2266-4815-4807-a732-3fe83da6d092,These tweets claim that Donald Trump and the GOP have failed to make America great again.,0.24547485,0.3929658,0.17910549,0.29418603,False,False,False,False
bb50a6fb-78cb-4ff1-81d3-92ef80e94550,"Joe Biden is a liar and a crook, according to these tweets.",0.36473718,0.52287847,0.20128232,0.37114152,False,True,False,False
4f1f191d-c31b-4780-8078-7245f9d20fac,"The tweets discuss a video about McConnell vs Trump, likely related to a stimulus or political issue.",0.032238234,0.049372155,0.08539417,0.05741039,False,False,False,False
8418897f-6d95-460b-b44b-ab186139e3d0,Hunter Biden and his associates are under active FBI investigation for potential corruption and money laundering.,0.7078964,0.9742002,0.39816934,0.9934336,True,True,False,True
6d2c206e-a43e-451f-aeae-bf30a7e516a9,Hispanic Americans who immigrated legally express support for Trump and share common values with American society.,0.37425992,0.43662208,0.18260944,0.62406075,False,False,False,True
4652d53e-5dfd-4faf-b4df-e50ccef8ea2f,Trump may attempt to steal the election by halting mail-in vote counts in key states.,0.29566184,0.40036067,0.22277257,0.4349743,False,False,False,False
ec7ff723-99e7-4f41-95b5-d3df9c542e6a,The tweets discuss the 2024 US presidential election and the potential candidacy of Donald Trump.,0.12592436,0.34626514,0.12787776,0.09222929,False,False,False,False
282c9f45-8145-41a4-8637-85b90e98b484,"Trump has failed America on COVID-19, climate issues, and minority rights, and must be voted out.",0.21818915,0.43681702,0.2210579,0.27387056,False,False,False,False
cf2adb4a-278d-4b73-9ca5-0f0b2b898b05,Sunday is the last day of early voting in most Florida counties.,0.6496437,0.870189,0.2695877,0.8069356,True,True,False,True
41f63b87-d78e-412a-9d4d-afb90ff183d2,Donald Trump has the most loyal base among all presidents in the speaker's lifetime.,0.69225276,0.90555954,0.29814908,0.95497507,True,True,False,True
29a78de4-bb2f-4239-9c59-5133f5a85c7d,"The tweets claim that the phrase ""Attorney General Hillary Clinton"" is what scares Trump the most.",0.4989873,0.6578133,0.23832028,0.7861634,False,True,False,True
a9f55d77-b070-421e-a5e9-77effcacb1d5,"A blue juggernaut is hurtling towards the presidency of the USA, likely referring to a Democratic candidate.",0.06306334,0.20864722,0.116881154,0.03551595,False,False,False,False
533983a8-46f8-4e63-9f83-c8e45008e5f6,People are sharing their voting experiences and expressing gratitude to Lady Gaga for inspiring them to cast their ballots.,0.04308208,0.08645511,0.08193785,0.02039875,False,False,False,False
ff0bd8af-76b8-422f-8a2a-227960489c78,The author voted for Joe Biden in the election.,0.12974662,0.4264228,0.16001253,0.11911313,False,False,False,False
9e9c4e2f-fe90-4900-8b4f-ae20afb8fa65,Lady Gaga's influence inspired people to vote for Joe Biden in the election.,0.18262242,0.28573278,0.18364762,0.19439371,False,False,False,False
c9a10291-3a7f-4161-8b26-44340e28d433,The United States is at risk of losing its current state and values if certain actions aren't taken.,0.014060414,0.024400083,0.08945352,0.0040695462,False,False,False,False
e87c5831-c2b7-4aae-ab13-fa9e07e80af2,"These tweets claim that Trump failed to address various national issues, including COVID-19 and social crises.",0.4617738,0.5942716,0.21051875,0.7435878,False,True,False,True
ae3d1fb3-d7b8-40e6-b4bb-f4203db33e91,The core claim is that voters should cast their ballots to reelect Trump or prevent his re-election.,0.17438357,0.29491588,0.17663482,0.3549263,False,False,False,False
1e8382ff-0fe2-4b91-bfda-d52ba85d7225,The tweets promote a large collection of memes related to the Democratic party and its candidates.,0.20528044,0.39508677,0.15674485,0.20408452,False,False,False,False
59639f57-a75f-435f-85dd-5370d7eba44a,Voting is a powerful tool that should be exercised to counter opposition and protect democracy.,0.012354601,0.013765554,0.072583005,0.007847836,False,False,False,False
ef5ee420-f685-4f2e-9369-950fb4d5dc0a,The Trump campaign has filed 40 lawsuits to invalidate votes or make voting more difficult.,0.71542776,0.9733804,0.38998663,0.99561834,True,True,False,True
95dbb39d-17f0-476b-b9c4-7dc0d2fb29d2,The tweets are promoting a narrative of a predicted landslide victory for Donald Trump in the 2020 US presidential election.,0.30251393,0.52682644,0.17543626,0.42038447,False,True,False,False
f0fef44b-7682-4f0e-9d17-a036a4f60de8,The core claim is that voting for Biden is detrimental to US freedom and democracy.,0.31982878,0.42485064,0.21067415,0.5549302,False,False,False,True
42535918-5c5e-4608-9168-4a3e8642698e,The topic of these tweets is the outcome and implications of the 2016 US presidential election.,0.049254045,0.17229305,0.08242631,0.016627412,False,False,False,False
a2824b58-6545-403a-9a0d-fed94596e4a3,"All Congressional seats are up for grabs on Election Day, and voters should make them all red.",0.108159125,0.34084225,0.18104108,0.18320414,False,False,False,False
801171a1-da48-496a-be34-0370d8522cb0,The tweets express support for voting for Trump and upholding American values such as freedom and liberty.,0.393942,0.5170549,0.22102319,0.6525178,False,True,False,True
95361f12-ee7d-4a72-aeb0-0bcaa00c5b69,The tweets discuss the 2020 US presidential election between Donald Trump and Joe Biden.,0.18677393,0.43313426,0.14975719,0.10616813,False,False,False,False
726dbbe1-7869-4cfa-aa67-c1d55624b0e4,"Joe Biden won all 5 votes in Dixville Notch, a small town known for being the first to cast presidential election votes.",0.6878805,0.9328078,0.3287925,0.9319149,True,True,False,True
046f5bc8-2046-4530-84cd-95074bd2bf64,"Donald Trump has been reelected, according to the tweets.",0.46776107,0.661221,0.1604178,0.42918465,False,True,False,False
001d2cd9-19da-404f-9876-1d67762abf1c,The core claim is that Joe Biden should be elected as the next President of the United States.,0.057575565,0.27471125,0.13084857,0.05680133,False,False,False,False
5c0f3188-daee-419b-9332-174351de9160,The core claim is that voting on election day is crucial for shaping America's future.,0.09508407,0.18808308,0.1505061,0.19134696,False,False,False,False
4c0705d2-c4d0-4321-8208-bdb05f81c6ab,The tweets are urging people to vote for Donald Trump in the 2020 US presidential election.,0.5065354,0.62570304,0.22234969,0.7022882,True,True,False,True
97190333-4a4c-4226-bc66-a966276cd689,Australians are fearing a second Trump term due to concerns about chaos and destructive policies.,0.12647036,0.2469456,0.15311481,0.13169904,False,False,False,False
1696a3a0-a284-4fc5-b0e8-74b8bff61c50,The tweets are primarily about urging people to vote for either Trump or Biden in the 2020 US presidential election.,0.4008473,0.5667422,0.22881714,0.64939773,False,True,False,True
f105607c-29b0-475a-ba4a-6750d64f3738,The core claim is that the 2020 US presidential election is a crucial moment for democracy and a chance to vote out Trump.,0.089058585,0.20332699,0.15729988,0.11225002,False,False,False,False
228534b7-3717-416b-a29a-a77af7d50a45,Small business owners are urged to vote for Trump on Election Day.,0.072929665,0.3133856,0.08220054,0.014155854,False,False,False,False
c11befb5-38d5-4311-9e28-75ea862e78a5,The outcome and implications of the 2020 US Presidential Election between Joe Biden and Donald Trump.,0.03885171,0.108007774,0.10075551,0.014701209,False,False,False,False
3efc7eab-b3de-429d-848c-c5130b2c21a4,"The tweets discuss the 2020 US presidential election, its outcome, and potential controversies surrounding it.",0.060744055,0.15498216,0.10733244,0.0581648,False,False,False,False
da57527a-73ce-45d5-be9a-f32481a1daab,The core claim is that the 2020 US presidential election is a choice between Trump and Biden.,0.10537299,0.26906937,0.13348505,0.10626444,False,False,False,False
968bace6-43e8-4e6d-bfbb-f092db45dae9,Trump supporters are encouraged to persevere through long voting lines and vote for Trump.,0.055294447,0.31244114,0.11465654,0.0051514884,False,False,False,False
d2600f76-9d37-48d9-8da0-a53271fa3eb8,The tweets discuss Donald Trump's potential reaction to a possible loss in the 2020 US presidential election.,0.17208418,0.38206017,0.15801848,0.15927659,False,False,False,False
bed2335d-6c88-4a6c-846c-73914ecffe43,"Only the wealthy, selfish, and closed-minded individuals, along with Putin, benefit from a Trump presidency.",0.08140763,0.36824045,0.20012161,0.14228874,False,False,False,False
f94dcb07-94a8-434b-bc7c-d1784286153d,The core claim or topic is who will win the 2020 US presidential election between Trump and Biden.,0.047969025,0.13338938,0.08768564,0.028344708,False,False,False,False
9a456a20-8aec-4f73-bad4-d4a174407a7b,The 2020 US presidential election results and reactions from Turkish Twitter users are being discussed.,0.062759176,0.127268,0.09390036,0.018912215,False,False,False,False
27755894-0eb7-42a5-b322-5e878aa5c983,The tweets discuss the significance of Florida in the 2020 US presidential election outcome.,0.093326114,0.20609635,0.104386896,0.07932721,False,False,False,False
a4a463bc-398e-4852-b71a-d377059635fb,The tweets discuss the early results of the 2020 US presidential election in the state of Indiana.,0.12257021,0.26226237,0.12553665,0.0913187,False,False,False,False
b30caa30-a804-42d9-8af9-fb670d242ec6,"Joe Biden is unexpectedly leading in early vote counts in Kentucky, potentially challenging Donald Trump's expected win.",0.7049791,0.9750245,0.35731322,0.9770603,True,True,False,True
094351de-2555-4073-82a9-9c3b1f69d1a0,The outcome of the 2020 US presidential election in the state of Georgia is uncertain and disputed.,0.45107085,0.6079362,0.20465395,0.61570865,False,True,False,True
5eb7d31f-c308-4500-8c47-f8da265af16b,Joe Biden wins the states of Virginia and Vermont in the 2020 US presidential election.,0.25544563,0.5177759,0.17508714,0.17315637,False,True,False,False
88319c94-cceb-4689-b90c-eb283501db3b,"The 2024 US presidential election results are being closely watched, particularly in key swing states.",0.054239932,0.12760724,0.102789626,0.0137070585,False,False,False,False
074c53e3-e65e-4a1f-b43e-f287b588a1f1,The 2024 US presidential election in Florida is closely contested with Biden maintaining a narrow lead.,0.19242631,0.32466313,0.17340271,0.31342363,False,False,False,False
64815e74-74f3-4576-9da3-0548c6113c61,The tweets discuss the close and fluctuating results of the 2020 US presidential election in Florida.,0.44471532,0.60777515,0.20834365,0.41125143,False,True,False,False
b2aaf8ad-6648-46cc-a264-a5dec9580837,Donald Trump is likely to win the state of Florida in the 2020 US presidential election.,0.09966505,0.34585848,0.14638746,0.048978068,False,False,False,False
e9897a7b-c936-44a9-8428-10684ea393a9,"The outcome of the 2020 US presidential election in various states, particularly Virginia and West Virginia.",0.16734953,0.32118842,0.1446047,0.117107645,False,False,False,False
16288fea-ea5e-45fc-87de-16bf0e72d81d,The core claim is that Donald Trump will either win or lose the state of Florida.,0.15659255,0.48349667,0.15739086,0.14364392,False,False,False,False
8abc0efb-1f97-4ac0-8461-6ededc023ee4,"US President Donald Trump wins several states including Tennessee, West Virginia, Oklahoma, Kentucky, and Indiana.",0.7014289,0.9713514,0.34917092,0.9684208,True,True,False,True
7a31e6b3-8f4a-4d19-adea-bef4475b0817,The outcome of the presidential election in Florida is being closely watched and debated.,0.055628296,0.24403255,0.09958485,0.012059971,False,False,False,False
545f80a7-c455-44d1-9b56-0dbcb319a318,The tweets are discussing and predicting the outcome of the US presidential election in favor of Donald Trump.,0.34066725,0.5469716,0.17766926,0.46101394,False,True,False,False
6b48442f-42d9-4233-879a-a4fea32778a1,"AP projects President Trump has won several states including Alabama, Tennessee, Oklahoma, and others.",0.70830864,0.96508473,0.35617408,0.98049325,True,True,False,True
09a4e6f8-c4ae-41a0-9e90-3c46572297b0,"Joe Biden wins several key states including Massachusetts, Connecticut, Maryland, and Delaware in the 2020 US presidential election.",0.43318498,0.6624082,0.21510464,0.43390465,False,True,False,False
9c4036b7-88ab-4d48-8e47-ad9aaa371c94,The core claim is that Joe Biden is winning or has a strong lead in the Texas election.,0.5043857,0.6727117,0.24206671,0.73702645,True,True,False,True
83c5ff53-f396-431c-82ce-7d559335ff96,The tweets discuss Ohio's early voting trends and their potential impact on the 2020 US presidential election.,0.2720179,0.38450277,0.18445662,0.34864473,False,False,False,False
cb766f4b-9142-450c-8223-5e828015cc72,Joe Biden is performing well in Ohio and has a strong chance of winning the state's 18 electoral votes.,0.6774715,0.9117434,0.3131022,0.9073689,True,True,False,True
ec262132-8f45-4c98-8a2c-036cfc74dad5,Joe Biden has been declared the winner of the 2020 presidential election in Colorado.,0.6178365,0.87132406,0.27748933,0.6397195,True,True,False,True
04d3031e-1741-4cfa-9c9b-4fb873a41d44,Betting odds and markets suggest a shift in favor of Donald Trump's re-election chances.,0.66389126,0.8474238,0.27420253,0.9065249,True,True,False,True
aed57b5c-3afe-400c-b2fa-a9567eda89ef,Betting odds now favor Donald Trump to win the 2020 election.,0.700469,0.9219956,0.29602402,0.9549464,True,True,False,True
f29a3fa0-36ab-43cd-9da2-860e022483a7,The tweets discuss the possibility of Texas voting blue in the 2020 US presidential election.,0.41673657,0.5759639,0.20543891,0.5322553,False,True,False,True
37eac406-eea5-4420-9fa4-e7d78c5e4ecf,Joe Biden is projected to win the state of New York in the 2020 US presidential election.,0.54349464,0.732453,0.25432017,0.5650714,True,True,False,True
a0514a14-edc6-4051-8349-5c833df61826,Joe Biden is leading Donald Trump in the 2020 US presidential election in Electoral College votes.,0.6964132,0.977661,0.3851461,0.9514995,True,True,False,True
8df60d01-8d95-47ab-a333-a481bc76c73b,Donald Trump is projected to win the presidential elections in South Dakota and North Dakota.,0.6834246,0.9272674,0.3015137,0.8744986,True,True,False,True
98b6a71b-794d-444b-b222-4474f8080ef0,Donald Trump is leading or expected to win the state of Texas in the 2020 US election.,0.68825775,0.92428344,0.30571672,0.94843084,True,True,False,True
d0c0bd9e-7119-4ddf-8b1e-1971fdeee685,The core claim is that people are voting for or have voted for Joe Biden in the 2020 election.,0.38907725,0.52595127,0.20774534,0.6664256,False,True,False,True
3a68d033-0b71-404b-b843-7c4e7165e628,Trump is expected to win the 2020 US presidential election based on the tweets.,0.034730524,0.03703726,0.079389416,0.007836275,False,False,False,False
c55aecc1-eda1-4fb4-99a6-7346e9e54849,The tweets are discussing and expressing support for Donald Trump's 2020 US presidential election campaign.,0.47354686,0.6456646,0.19826865,0.5411992,False,True,False,True
5a4ee779-16d4-4160-af55-7d3176364fdc,President Donald Trump wins the state of Missouri in the 2020 US presidential election.,0.5542346,0.7670875,0.23725623,0.43742293,True,True,False,False
2b62be88-9f93-4a27-a837-5f0da04ace93,President Donald Trump wins the state of Utah in the 2020 US presidential election.,0.46236113,0.6802524,0.19787976,0.28832972,False,True,False,False
97ecaf25-f5b6-47a9-93fe-e90181f7d514,Donald Trump wins the state of Kansas in the 2020 US presidential election.,0.5145815,0.72574544,0.21737885,0.48294702,True,True,False,False
46b35d48-229a-47fa-aae8-5003f869e526,"Arizona is expected to swing in favor of Joe Biden, potentially impacting the presidential election outcome.",0.44597635,0.556096,0.20342043,0.574608,False,True,False,True
64686330-328c-4f14-bcb8-1cf3a7889930,President Donald Trump is leading in the polls and vote totals in Pennsylvania.,0.7083692,0.98735994,0.37483773,0.98989666,True,True,False,True
62260b4d-3502-46e6-8899-cd4e019d99fb,Joe Biden is predicted to win the 2020 election based on various expressions of optimism and confidence.,0.05837688,0.17583692,0.11949131,0.03410575,False,False,False,False
0f736c7d-f46a-492b-a87e-46fcd77eb77f,Fox News has called Arizona for Joe Biden in the 2020 US presidential election.,0.65113544,0.8736256,0.3229402,0.83404505,True,True,False,True
671f3941-9c82-46a0-9c3c-1f19e9b9327c,The tweets discuss various predictions and electoral vote counts for the 2020 US presidential election.,0.08974713,0.24041645,0.11385833,0.07127084,False,False,False,False
7900029e-b7d3-4830-b1d6-d49aa737de81,"Biden is projected to win the states of California, Oregon, and Washington.",0.6801702,0.9017685,0.29980826,0.93239236,True,True,False,True
b9182311-b017-4cab-87bc-c43246ff03fc,The 2020 US presidential election between Joe Biden and Donald Trump is being closely contested and reported.,0.07379348,0.33575284,0.11042499,0.02039046,False,False,False,False
c61ec074-b82f-4436-a6db-36f65e4aebbe,The core claim is that Donald Trump is predicted to or has won the 2020 US presidential election.,0.1751767,0.4224242,0.17642109,0.20530589,False,False,False,False
9b0699e9-3bb9-4588-9630-d996d658a33a,The tweets are discussing and live-covering the 2020 US presidential election between Trump and Biden.,0.11531156,0.24668957,0.13751249,0.107103474,False,False,False,False
dfa99c51-79e6-4d75-b673-f2d38c536def,The outcome of the 2020 US presidential election in Pennsylvania is disputed and eventually won by Biden.,0.6730638,0.86089367,0.29510054,0.8989268,True,True,False,True
b3e00c86-39e3-4bfc-9801-7b1ca4b44df4,Joe Biden reminds supporters that the election outcome is uncertain until every vote is counted.,0.14705549,0.30120897,0.15154533,0.16435921,False,False,False,False
c32ad2e3-8a07-4a99-8f64-fd24762201af,Joe Biden is confident about winning the 2020 election and is urging supporters to stay positive.,0.05435332,0.19057767,0.11156379,0.017413229,False,False,False,False
6d2d471a-07e6-4cf5-9739-5163d407902e,"The tweets discuss Trump's chances of winning the 2020 US presidential election, particularly in Pennsylvania.",0.27913198,0.43332916,0.18814167,0.33492032,False,False,False,False
b113f8bc-9a5a-40ff-93ca-7e3998531a71,The tweets discuss speculation and reactions to Joe Biden's early morning appearance on election night.,0.04220821,0.12713885,0.09710343,0.024356997,False,False,False,False
e5e7f3fd-3569-4f82-afd8-abdf4e44c4f5,The tweets mock Donald Trump's perceived gaffe about Poland during the 2020 US presidential election.,0.46344292,0.6129619,0.22607863,0.6286706,False,True,False,True
cbd3e633-78bd-4de6-ae3b-86a173e79ba8,The core claim is that the US presidential election outcome should be determined after all votes are counted.,0.14801736,0.30368102,0.17718498,0.28124818,False,False,False,False
00dc16b8-4b0f-42f2-8292-2f030ab3733e,Donald Trump claims Democrats are attempting to steal the 2020 US presidential election.,0.6675388,0.9307455,0.2519141,0.71558595,True,True,False,True
f4191776-0747-47ac-944d-83d5d1ee68e2,The core claim is that all votes should be counted before declaring a winner in the election.,0.33917513,0.4406637,0.24015735,0.6682222,False,False,False,True
1be7380b-54aa-4126-90f6-d6a2ab5427de,"Joe Biden expresses confidence in winning the election, stating they are on track to secure victory.",0.2851275,0.42699888,0.17732085,0.33888933,False,False,False,False
627d1b7b-3ddb-48a6-95da-69290128987b,Joe Biden is projected to win the battleground state of Minnesota in the 2020 US presidential election.,0.5424042,0.739419,0.25599027,0.6158868,True,True,False,True
ef6f2e0e-9086-4cc4-a6d9-9590bfe76ded,Joe Biden is winning the election in Delaware with a significant lead and confidence in the outcome.,0.22513917,0.37752682,0.16080338,0.2936603,False,False,False,False
c55e9370-e59b-41ed-8054-4d55e3a0c0ca,"Twitter is censoring or hiding President Trump's tweets, rigging the election against him.",0.7005832,0.9506719,0.33224353,0.9612549,True,True,False,True
eb969514-2329-4ee8-93bb-de484c42823f,The tweets claim that the author will give varying amounts of money to retweeters if Trump wins the 2020 election.,0.6921373,0.9065255,0.30593416,0.946447,True,True,False,True
